"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030001","GO:0030001","metal ion transport","4/114","209/12275",0.129911386296249,0.261346986231413,0.188457399039507,"Ostgamma/Atox1/Zip102B/PMCA",4
"GO:0042330","GO:0042330","taxis","6/114","370/12275",0.130022831726338,0.261346986231413,0.188457399039507,"Rho1/Fas2/Nrg/ct/ImpL2/Ddc",6
"GO:0045596","GO:0045596","negative regulation of cell differentiation","3/114","135/12275",0.130649227882725,0.261346986231413,0.188457399039507,"Fas2/bun/Dl",3
"GO:0002183","GO:0002183","cytoplasmic translational initiation","1/114","15/12275",0.130675412994715,0.261346986231413,0.188457399039507,"eIF4E1",1
"GO:0009996","GO:0009996","negative regulation of cell fate specification","1/114","15/12275",0.130675412994715,0.261346986231413,0.188457399039507,"bun",1
"GO:0030720","GO:0030720","oocyte localization involved in germarium-derived egg chamber formation","1/114","15/12275",0.130675412994715,0.261346986231413,0.188457399039507,"Dl",1
"GO:0031102","GO:0031102","neuron projection regeneration","1/114","15/12275",0.130675412994715,0.261346986231413,0.188457399039507,"kay",1
"GO:0031103","GO:0031103","axon regeneration","1/114","15/12275",0.130675412994715,0.261346986231413,0.188457399039507,"kay",1
"GO:0031453","GO:0031453","positive regulation of heterochromatin assembly","1/114","15/12275",0.130675412994715,0.261346986231413,0.188457399039507,"Su(var)205",1
"GO:0036296","GO:0036296","response to increased oxygen levels","1/114","15/12275",0.130675412994715,0.261346986231413,0.188457399039507,"CG33129",1
"GO:0045196","GO:0045196","establishment or maintenance of neuroblast polarity","1/114","15/12275",0.130675412994715,0.261346986231413,0.188457399039507,"Pfdn2",1
"GO:0048056","GO:0048056","R3/R4 cell differentiation","1/114","15/12275",0.130675412994715,0.261346986231413,0.188457399039507,"kay",1
"GO:0048079","GO:0048079","regulation of cuticle pigmentation","1/114","15/12275",0.130675412994715,0.261346986231413,0.188457399039507,"Ddc",1
"GO:0051147","GO:0051147","regulation of muscle cell differentiation","1/114","15/12275",0.130675412994715,0.261346986231413,0.188457399039507,"Rho1",1
"GO:0090276","GO:0090276","regulation of peptide hormone secretion","1/114","15/12275",0.130675412994715,0.261346986231413,0.188457399039507,"Rab1",1
"GO:1900006","GO:1900006","positive regulation of dendrite development","1/114","15/12275",0.130675412994715,0.261346986231413,0.188457399039507,"Rab1",1
"GO:1903431","GO:1903431","positive regulation of cell maturation","1/114","15/12275",0.130675412994715,0.261346986231413,0.188457399039507,"Roc1a",1
"GO:0031346","GO:0031346","positive regulation of cell projection organization","2/114","68/12275",0.131451129199998,0.261346986231413,0.188457399039507,"Rab1/Arp3",2
"GO:0061326","GO:0061326","renal tubule development","2/114","68/12275",0.131451129199998,0.261346986231413,0.188457399039507,"Rho1/ct",2
"GO:0072002","GO:0072002","Malpighian tubule development","2/114","68/12275",0.131451129199998,0.261346986231413,0.188457399039507,"Rho1/ct",2
"GO:0097485","GO:0097485","neuron projection guidance","5/114","289/12275",0.13146306104994,0.261346986231413,0.188457399039507,"Rho1/Fas2/Nrg/ct/ImpL2",5
"GO:0007155","GO:0007155","cell adhesion","4/114","211/12275",0.133180368203513,0.264364029237558,0.190632989758678,"Fas2/Nrg/ImpL2/Cad88C",4
"GO:0040017","GO:0040017","positive regulation of locomotion","2/114","69/12275",0.134591670694681,0.265572834574899,0.191504659691075,"puc/kay",2
"GO:0042326","GO:0042326","negative regulation of phosphorylation","2/114","69/12275",0.134591670694681,0.265572834574899,0.191504659691075,"SkpA/puc",2
"GO:0045787","GO:0045787","positive regulation of cell cycle","2/114","69/12275",0.134591670694681,0.265572834574899,0.191504659691075,"SkpA/Dl",2
"GO:0090087","GO:0090087","regulation of peptide transport","2/114","69/12275",0.134591670694681,0.265572834574899,0.191504659691075,"Rab1/Snx3",2
"GO:0044093","GO:0044093","positive regulation of molecular function","4/114","213/12275",0.136483262444451,0.265870802380355,0.191719524375085,"Rho1/Gadd45/hid/rpr",4
"GO:0008154","GO:0008154","actin polymerization or depolymerization","2/114","70/12275",0.137749155814983,0.265870802380355,0.191719524375085,"Arp3/CG6891",2
"GO:0043065","GO:0043065","positive regulation of apoptotic process","2/114","70/12275",0.137749155814983,0.265870802380355,0.191719524375085,"hid/rpr",2
"GO:0052548","GO:0052548","regulation of endopeptidase activity","2/114","70/12275",0.137749155814983,0.265870802380355,0.191719524375085,"hid/rpr",2
"GO:1905879","GO:1905879","regulation of oogenesis","2/114","70/12275",0.137749155814983,0.265870802380355,0.191719524375085,"puc/kay",2
"GO:0022610","GO:0022610","biological adhesion","4/114","214/12275",0.138147251314689,0.265870802380355,0.191719524375085,"Fas2/Nrg/ImpL2/Cad88C",4
"GO:0007392","GO:0007392","initiation of dorsal closure","1/114","16/12275",0.138758855320865,0.265870802380355,0.191719524375085,"Rho1",1
"GO:0009409","GO:0009409","response to cold","1/114","16/12275",0.138758855320865,0.265870802380355,0.191719524375085,"Hsp26",1
"GO:0030072","GO:0030072","peptide hormone secretion","1/114","16/12275",0.138758855320865,0.265870802380355,0.191719524375085,"Rab1",1
"GO:0031033","GO:0031033","myosin filament organization","1/114","16/12275",0.138758855320865,0.265870802380355,0.191719524375085,"CanB2",1
"GO:0042246","GO:0042246","tissue regeneration","1/114","16/12275",0.138758855320865,0.265870802380355,0.191719524375085,"bun",1
"GO:0042417","GO:0042417","dopamine metabolic process","1/114","16/12275",0.138758855320865,0.265870802380355,0.191719524375085,"Ddc",1
"GO:0044331","GO:0044331","cell-cell adhesion mediated by cadherin","1/114","16/12275",0.138758855320865,0.265870802380355,0.191719524375085,"Cad88C",1
"GO:0045494","GO:0045494","photoreceptor cell maintenance","1/114","16/12275",0.138758855320865,0.265870802380355,0.191719524375085,"Culd",1
"GO:0045799","GO:0045799","positive regulation of chromatin assembly or disassembly","1/114","16/12275",0.138758855320865,0.265870802380355,0.191719524375085,"Su(var)205",1
"GO:0048085","GO:0048085","adult chitin-containing cuticle pigmentation","1/114","16/12275",0.138758855320865,0.265870802380355,0.191719524375085,"Ddc",1
"GO:0048665","GO:0048665","neuron fate specification","1/114","16/12275",0.138758855320865,0.265870802380355,0.191719524375085,"Dl",1
"GO:0051896","GO:0051896","regulation of protein kinase B signaling","1/114","16/12275",0.138758855320865,0.265870802380355,0.191719524375085,"Pdk1",1
"GO:0060857","GO:0060857","establishment of glial blood-brain barrier","1/114","16/12275",0.138758855320865,0.265870802380355,0.191719524375085,"Nrg",1
"GO:1902414","GO:1902414","protein localization to cell junction","1/114","16/12275",0.138758855320865,0.265870802380355,0.191719524375085,"Rho1",1
"GO:0051130","GO:0051130","positive regulation of cellular component organization","5/114","295/12275",0.139804678216656,0.267487563524353,0.192885371375885,"Fis1/Su(var)205/Rab1/Arp3/Rpt3",5
"GO:0045475","GO:0045475","locomotor rhythm","2/114","71/12275",0.1409230067898,0.268850231973624,0.193867992049672,"Rho1/kay",2
"GO:0051272","GO:0051272","positive regulation of cellular component movement","2/114","71/12275",0.1409230067898,0.268850231973624,0.193867992049672,"puc/kay",2
"GO:0000165","GO:0000165","MAPK cascade","3/114","140/12275",0.141235604192509,0.269058906404146,0.194018467251201,"SkpA/Gadd45/puc",3
"GO:0006935","GO:0006935","chemotaxis","5/114","298/12275",0.144061849457114,0.272539340348101,0.196528209330361,"Rho1/Fas2/Nrg/ct/ImpL2",5
"GO:0000281","GO:0000281","mitotic cytokinesis","2/114","72/12275",0.144112654943931,0.272539340348101,0.196528209330361,"Rab1/Rho1",2
"GO:0110053","GO:0110053","regulation of actin filament organization","2/114","72/12275",0.144112654943931,0.272539340348101,0.196528209330361,"Arp3/CG6891",2
"GO:0071103","GO:0071103","DNA conformation change","4/114","218/12275",0.144885158847523,0.272539340348101,0.196528209330361,"eIF4E1/Dp1/Su(var)205/SkpA",4
"GO:0006417","GO:0006417","regulation of translation","3/114","142/12275",0.145549416090047,0.272539340348101,0.196528209330361,"Dp1/eIF3j/Srp9",3
"GO:0006836","GO:0006836","neurotransmitter transport","3/114","142/12275",0.145549416090047,0.272539340348101,0.196528209330361,"Arf102F/Syb/CanB2",3
"GO:0006900","GO:0006900","vesicle budding from membrane","1/114","17/12275",0.146767786758456,0.272539340348101,0.196528209330361,"Sec13",1
"GO:0007629","GO:0007629","flight behavior","1/114","17/12275",0.146767786758456,0.272539340348101,0.196528209330361,"Eb1",1
"GO:0010591","GO:0010591","regulation of lamellipodium assembly","1/114","17/12275",0.146767786758456,0.272539340348101,0.196528209330361,"Arp3",1
"GO:0016059","GO:0016059","deactivation of rhodopsin mediated signaling","1/114","17/12275",0.146767786758456,0.272539340348101,0.196528209330361,"Gprk1",1
"GO:0031398","GO:0031398","positive regulation of protein ubiquitination","1/114","17/12275",0.146767786758456,0.272539340348101,0.196528209330361,"rpr",1
"GO:0035212","GO:0035212","cell competition in a multicellular organism","1/114","17/12275",0.146767786758456,0.272539340348101,0.196528209330361,"Myc",1
"GO:0035290","GO:0035290","trunk segmentation","1/114","17/12275",0.146767786758456,0.272539340348101,0.196528209330361,"Antp",1
"GO:0042688","GO:0042688","crystal cell differentiation","1/114","17/12275",0.146767786758456,0.272539340348101,0.196528209330361,"DnaJ-1",1
"GO:0043491","GO:0043491","protein kinase B signaling","1/114","17/12275",0.146767786758456,0.272539340348101,0.196528209330361,"Pdk1",1
"GO:0046154","GO:0046154","rhodopsin metabolic process","1/114","17/12275",0.146767786758456,0.272539340348101,0.196528209330361,"Culd",1
"GO:0048100","GO:0048100","wing disc anterior/posterior pattern formation","1/114","17/12275",0.146767786758456,0.272539340348101,0.196528209330361,"Dl",1
"GO:1902743","GO:1902743","regulation of lamellipodium organization","1/114","17/12275",0.146767786758456,0.272539340348101,0.196528209330361,"Arp3",1
"GO:0051093","GO:0051093","negative regulation of developmental process","4/114","220/12275",0.148302275313184,0.275003098760022,0.198304826343886,"SkpA/Fas2/bun/Dl",4
"GO:0032879","GO:0032879","regulation of localization","7/114","472/12275",0.149433720666474,0.276713630996379,0.199538291710698,"Rab1/ReepB/Rho1/Snx3/puc/kay/ImpL2",7
"GO:0023014","GO:0023014","signal transduction by protein phosphorylation","3/114","144/12275",0.149906531597918,0.276814850537857,0.199611281155856,"SkpA/Gadd45/puc",3
"GO:0044089","GO:0044089","positive regulation of cellular component biogenesis","3/114","144/12275",0.149906531597918,0.276814850537857,0.199611281155856,"Su(var)205/Arp3/Rpt3",3
"GO:0002168","GO:0002168","instar larval development","2/114","74/12275",0.15053711287053,0.277592113426994,0.200171765684754,"SrpRbeta/Sec13",2
"GO:0045666","GO:0045666","positive regulation of neuron differentiation","2/114","75/12275",0.153770829729334,0.279055345846605,0.201226903071133,"Roc1a/Rab1",2
"GO:0052547","GO:0052547","regulation of peptidase activity","2/114","75/12275",0.153770829729334,0.279055345846605,0.201226903071133,"hid/rpr",2
"GO:0010638","GO:0010638","positive regulation of organelle organization","3/114","146/12275",0.154305626113828,0.279055345846605,0.201226903071133,"Fis1/Su(var)205/Arp3",3
"GO:0022411","GO:0022411","cellular component disassembly","3/114","146/12275",0.154305626113828,0.279055345846605,0.201226903071133,"Fis1/Rab1/lft",3
"GO:0006970","GO:0006970","response to osmotic stress","1/114","18/12275",0.154702888105293,0.279055345846605,0.201226903071133,"rpr",1
"GO:0007584","GO:0007584","response to nutrient","1/114","18/12275",0.154702888105293,0.279055345846605,0.201226903071133,"Myc",1
"GO:0010675","GO:0010675","regulation of cellular carbohydrate metabolic process","1/114","18/12275",0.154702888105293,0.279055345846605,0.201226903071133,"Myc",1
"GO:0022400","GO:0022400","regulation of rhodopsin mediated signaling pathway","1/114","18/12275",0.154702888105293,0.279055345846605,0.201226903071133,"Gprk1",1
"GO:0030011","GO:0030011","maintenance of cell polarity","1/114","18/12275",0.154702888105293,0.279055345846605,0.201226903071133,"Rho1",1
"GO:0040040","GO:0040040","thermosensory behavior","1/114","18/12275",0.154702888105293,0.279055345846605,0.201226903071133,"Ddc",1
"GO:0042675","GO:0042675","compound eye cone cell differentiation","1/114","18/12275",0.154702888105293,0.279055345846605,0.201226903071133,"Dl",1
"GO:0043052","GO:0043052","thermotaxis","1/114","18/12275",0.154702888105293,0.279055345846605,0.201226903071133,"Ddc",1
"GO:0043248","GO:0043248","proteasome assembly","1/114","18/12275",0.154702888105293,0.279055345846605,0.201226903071133,"Pomp",1
"GO:0043406","GO:0043406","positive regulation of MAP kinase activity","1/114","18/12275",0.154702888105293,0.279055345846605,0.201226903071133,"Gadd45",1
"GO:0046883","GO:0046883","regulation of hormone secretion","1/114","18/12275",0.154702888105293,0.279055345846605,0.201226903071133,"Rab1",1
"GO:0055070","GO:0055070","copper ion homeostasis","1/114","18/12275",0.154702888105293,0.279055345846605,0.201226903071133,"Atox1",1
"GO:0002682","GO:0002682","regulation of immune system process","4/114","225/12275",0.15698084744139,0.282462011973917,0.203683451153079,"DnaJ-1/Cyt-b5/puc/l(2)34Fc",4
"GO:0050768","GO:0050768","negative regulation of neurogenesis","2/114","76/12275",0.157018157713597,0.282462011973917,0.203683451153079,"Fas2/Dl",2
"GO:0120035","GO:0120035","regulation of plasma membrane bounded cell projection organization","3/114","148/12275",0.15874537714511,0.285181654464214,0.205644586260965,"Rab1/Rho1/Arp3",3
"GO:0001655","GO:0001655","urogenital system development","2/114","77/12275",0.16027857190523,0.285755885038801,0.206058664120045,"Rho1/ct",2
"GO:0007480","GO:0007480","imaginal disc-derived leg morphogenesis","2/114","77/12275",0.16027857190523,0.285755885038801,0.206058664120045,"Rho1/Dl",2
"GO:0072001","GO:0072001","renal system development","2/114","77/12275",0.16027857190523,0.285755885038801,0.206058664120045,"Rho1/ct",2
"GO:0031344","GO:0031344","regulation of cell projection organization","3/114","149/12275",0.160980086382002,0.285755885038801,0.206058664120045,"Rab1/Rho1/Arp3",3
"GO:0000915","GO:0000915","actomyosin contractile ring assembly","1/114","19/12275",0.162564833993846,0.285755885038801,0.206058664120045,"Rho1",1
"GO:0001895","GO:0001895","retina homeostasis","1/114","19/12275",0.162564833993846,0.285755885038801,0.206058664120045,"Culd",1
"GO:0006584","GO:0006584","catecholamine metabolic process","1/114","19/12275",0.162564833993846,0.285755885038801,0.206058664120045,"Ddc",1
"GO:0007060","GO:0007060","male meiosis chromosome segregation","1/114","19/12275",0.162564833993846,0.285755885038801,0.206058664120045,"eIF4E1",1
"GO:0009712","GO:0009712","catechol-containing compound metabolic process","1/114","19/12275",0.162564833993846,0.285755885038801,0.206058664120045,"Ddc",1
"GO:0009914","GO:0009914","hormone transport","1/114","19/12275",0.162564833993846,0.285755885038801,0.206058664120045,"Rab1",1
"GO:0043524","GO:0043524","negative regulation of neuron apoptotic process","1/114","19/12275",0.162564833993846,0.285755885038801,0.206058664120045,"rpr",1
"GO:0045572","GO:0045572","positive regulation of imaginal disc growth","1/114","19/12275",0.162564833993846,0.285755885038801,0.206058664120045,"Myc",1
"GO:0046668","GO:0046668","regulation of retinal cell programmed cell death","1/114","19/12275",0.162564833993846,0.285755885038801,0.206058664120045,"hid",1
"GO:0046879","GO:0046879","hormone secretion","1/114","19/12275",0.162564833993846,0.285755885038801,0.206058664120045,"Rab1",1
"GO:0048137","GO:0048137","spermatocyte division","1/114","19/12275",0.162564833993846,0.285755885038801,0.206058664120045,"eIF4E1",1
"GO:1903322","GO:1903322","positive regulation of protein modification by small protein conjugation or removal","1/114","19/12275",0.162564833993846,0.285755885038801,0.206058664120045,"rpr",1
"GO:0098542","GO:0098542","defense response to other organism","6/114","396/12275",0.162734091630858,0.285755885038801,0.206058664120045,"Eb1/Rho1/Uev1A/Nrg/vir-1/l(2)34Fc",6
"GO:0051726","GO:0051726","regulation of cell cycle","5/114","313/12275",0.166168988236926,0.290281961211418,0.20932241915945,"SkpA/Gadd45/puc/kay/Dl",5
"GO:0048588","GO:0048588","developmental cell growth","2/114","79/12275",0.166836601210491,0.290281961211418,0.20932241915945,"Nrg/kay",2
"GO:0050954","GO:0050954","sensory perception of mechanical stimulus","2/114","79/12275",0.166836601210491,0.290281961211418,0.20932241915945,"Eb1/ct",2
"GO:0060968","GO:0060968","regulation of gene silencing","2/114","79/12275",0.166836601210491,0.290281961211418,0.20932241915945,"lncRNA:roX2/lncRNA:roX1",2
"GO:0048663","GO:0048663","neuron fate commitment","2/114","80/12275",0.170133208135269,0.290281961211418,0.20932241915945,"kay/Dl",2
"GO:1903530","GO:1903530","regulation of secretion by cell","2/114","80/12275",0.170133208135269,0.290281961211418,0.20932241915945,"Rab1/Snx3",2
"GO:0000079","GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity","1/114","20/12275",0.17035429294658,0.290281961211418,0.20932241915945,"kay",1
"GO:0000912","GO:0000912","assembly of actomyosin apparatus involved in cytokinesis","1/114","20/12275",0.17035429294658,0.290281961211418,0.20932241915945,"Rho1",1
"GO:0006360","GO:0006360","transcription by RNA polymerase I","1/114","20/12275",0.17035429294658,0.290281961211418,0.20932241915945,"Myc",1
"GO:0007593","GO:0007593","chitin-based cuticle sclerotization","1/114","20/12275",0.17035429294658,0.290281961211418,0.20932241915945,"Ddc",1
"GO:0008362","GO:0008362","chitin-based embryonic cuticle biosynthetic process","1/114","20/12275",0.17035429294658,0.290281961211418,0.20932241915945,"puc",1
"GO:0009649","GO:0009649","entrainment of circadian clock","1/114","20/12275",0.17035429294658,0.290281961211418,0.20932241915945,"hid",1
"GO:0010454","GO:0010454","negative regulation of cell fate commitment","1/114","20/12275",0.17035429294658,0.290281961211418,0.20932241915945,"bun",1
"GO:0014019","GO:0014019","neuroblast development","1/114","20/12275",0.17035429294658,0.290281961211418,0.20932241915945,"Antp",1
"GO:0016239","GO:0016239","positive regulation of macroautophagy","1/114","20/12275",0.17035429294658,0.290281961211418,0.20932241915945,"hid",1
"GO:0031058","GO:0031058","positive regulation of histone modification","1/114","20/12275",0.17035429294658,0.290281961211418,0.20932241915945,"Su(var)205",1
"GO:0031445","GO:0031445","regulation of heterochromatin assembly","1/114","20/12275",0.17035429294658,0.290281961211418,0.20932241915945,"Su(var)205",1
"GO:0035099","GO:0035099","hemocyte migration","1/114","20/12275",0.17035429294658,0.290281961211418,0.20932241915945,"Rho1",1
"GO:0042136","GO:0042136","neurotransmitter biosynthetic process","1/114","20/12275",0.17035429294658,0.290281961211418,0.20932241915945,"Ddc",1
"GO:0045010","GO:0045010","actin nucleation","1/114","20/12275",0.17035429294658,0.290281961211418,0.20932241915945,"Arp3",1
"GO:0048678","GO:0048678","response to axon injury","1/114","20/12275",0.17035429294658,0.290281961211418,0.20932241915945,"kay",1
"GO:1903036","GO:1903036","positive regulation of response to wounding","1/114","20/12275",0.17035429294658,0.290281961211418,0.20932241915945,"Rho1",1
"GO:1904029","GO:1904029","regulation of cyclin-dependent protein kinase activity","1/114","20/12275",0.17035429294658,0.290281961211418,0.20932241915945,"kay",1
"GO:0006974","GO:0006974","cellular response to DNA damage stimulus","4/114","233/12275",0.171250612729424,0.291434204696346,0.210153302321185,"Xrp1/Uev1A/hid/rpr",4
"GO:0007623","GO:0007623","circadian rhythm","3/114","154/12275",0.172295395297332,0.292835819478391,0.21116400720854,"Rho1/kay/hid",3
"GO:0007478","GO:0007478","leg disc morphogenesis","2/114","81/12275",0.173440884676046,0.294404783732161,0.212295387855835,"Rho1/Dl",2
"GO:0070482","GO:0070482","response to oxygen levels","2/114","82/12275",0.176759146921022,0.299099921638264,0.21568105336771,"CG33129/Hsp70Bc",2
"GO:0010927","GO:0010927","cellular component assembly involved in morphogenesis","3/114","156/12275",0.17688462133139,0.299099921638264,0.21568105336771,"CanB2/bun/puc",3
"GO:0048511","GO:0048511","rhythmic process","3/114","156/12275",0.17688462133139,0.299099921638264,0.21568105336771,"Rho1/kay/hid",3
"GO:0007031","GO:0007031","peroxisome organization","1/114","21/12275",0.178071927430798,0.299577168892473,0.216025196522081,"Fis1",1
"GO:0007370","GO:0007370","ventral furrow formation","1/114","21/12275",0.178071927430798,0.299577168892473,0.216025196522081,"Rho1",1
"GO:0016339","GO:0016339","calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules","1/114","21/12275",0.178071927430798,0.299577168892473,0.216025196522081,"Cad88C",1
"GO:0060856","GO:0060856","establishment of blood-brain barrier","1/114","21/12275",0.178071927430798,0.299577168892473,0.216025196522081,"Nrg",1
"GO:0010563","GO:0010563","negative regulation of phosphorus metabolic process","2/114","83/12275",0.180087518843475,0.30181756322628,0.217640745624293,"SkpA/puc",2
"GO:0045936","GO:0045936","negative regulation of phosphate metabolic process","2/114","83/12275",0.180087518843475,0.30181756322628,0.217640745624293,"SkpA/puc",2
"GO:0051046","GO:0051046","regulation of secretion","2/114","83/12275",0.180087518843475,0.30181756322628,0.217640745624293,"Rab1/Snx3",2
"GO:0061061","GO:0061061","muscle structure development","4/114","238/12275",0.180394430471916,0.301949716744395,0.217736041570334,"Rho1/Arp3/CanB2/Antp",4
"GO:0009636","GO:0009636","response to toxic substance","3/114","158/12275",0.181507954137975,0.303232747081169,0.218661235174607,"Fas2/Hsp70Bc/Ddc",3
"GO:0001745","GO:0001745","compound eye morphogenesis","5/114","323/12275",0.181619009392271,0.303232747081169,0.218661235174607,"Rho1/bun/kay/hid/Dl",5
"GO:0006575","GO:0006575","cellular modified amino acid metabolic process","2/114","84/12275",0.183425532199222,0.305094729436897,0.220003911273069,"GstS1/GstE11",2
"GO:0070838","GO:0070838","divalent metal ion transport","2/114","84/12275",0.183425532199222,0.305094729436897,0.220003911273069,"Ostgamma/PMCA",2
"GO:0072511","GO:0072511","divalent inorganic cation transport","2/114","84/12275",0.183425532199222,0.305094729436897,0.220003911273069,"Ostgamma/PMCA",2
"GO:0009072","GO:0009072","aromatic amino acid family metabolic process","1/114","22/12275",0.185718393912999,0.305834768085585,0.220537553389748,"Ddc",1
"GO:0010821","GO:0010821","regulation of mitochondrion organization","1/114","22/12275",0.185718393912999,0.305834768085585,0.220537553389748,"Fis1",1
"GO:0010847","GO:0010847","regulation of chromatin assembly","1/114","22/12275",0.185718393912999,0.305834768085585,0.220537553389748,"Su(var)205",1
"GO:0030032","GO:0030032","lamellipodium assembly","1/114","22/12275",0.185718393912999,0.305834768085585,0.220537553389748,"Arp3",1
"GO:0034331","GO:0034331","cell junction maintenance","1/114","22/12275",0.185718393912999,0.305834768085585,0.220537553389748,"Rho1",1
"GO:0035287","GO:0035287","head segmentation","1/114","22/12275",0.185718393912999,0.305834768085585,0.220537553389748,"Antp",1
"GO:0043523","GO:0043523","regulation of neuron apoptotic process","1/114","22/12275",0.185718393912999,0.305834768085585,0.220537553389748,"rpr",1
"GO:0097581","GO:0097581","lamellipodium organization","1/114","22/12275",0.185718393912999,0.305834768085585,0.220537553389748,"Arp3",1
"GO:0006952","GO:0006952","defense response","6/114","414/12275",0.187276513377883,0.308017520139524,0.222111536624701,"Eb1/Rho1/Uev1A/Nrg/vir-1/l(2)34Fc",6
"GO:0006790","GO:0006790","sulfur compound metabolic process","3/114","161/12275",0.188504079885411,0.309268155846697,0.223013370450751,"GstS1/GstE11/CG31637",3
"GO:0006897","GO:0006897","endocytosis","3/114","161/12275",0.188504079885411,0.309268155846697,0.223013370450751,"Arf102F/Rho1/Culd",3
"GO:0010721","GO:0010721","negative regulation of cell development","2/114","86/12275",0.190128648539721,0.311162337041521,0.224379265142837,"Fas2/Dl",2
"GO:0050795","GO:0050795","regulation of behavior","2/114","86/12275",0.190128648539721,0.311162337041521,0.224379265142837,"Rho1/Gadd45",2
"GO:0051129","GO:0051129","negative regulation of cellular component organization","3/114","162/12275",0.190851780710438,0.311960194642741,0.224954600525494,"SkpA/lncRNA:roX2/lncRNA:roX1",3
"GO:0033044","GO:0033044","regulation of chromosome organization","3/114","163/12275",0.193207045229406,0.312420167595717,0.225286287175477,"Su(var)205/lncRNA:roX2/lncRNA:roX1",3
"GO:0009826","GO:0009826","unidimensional cell growth","1/114","23/12275",0.193294342912747,0.312420167595717,0.225286287175477,"Rho1",1
"GO:0016056","GO:0016056","rhodopsin mediated signaling pathway","1/114","23/12275",0.193294342912747,0.312420167595717,0.225286287175477,"Gprk1",1
"GO:0016081","GO:0016081","synaptic vesicle docking","1/114","23/12275",0.193294342912747,0.312420167595717,0.225286287175477,"Syb",1
"GO:0035002","GO:0035002","liquid clearance, open tracheal system","1/114","23/12275",0.193294342912747,0.312420167595717,0.225286287175477,"colt",1
"GO:0048067","GO:0048067","cuticle pigmentation","1/114","23/12275",0.193294342912747,0.312420167595717,0.225286287175477,"Ddc",1
"GO:0051123","GO:0051123","RNA polymerase II preinitiation complex assembly","1/114","23/12275",0.193294342912747,0.312420167595717,0.225286287175477,"Rpt3",1
"GO:0051491","GO:0051491","positive regulation of filopodium assembly","1/114","23/12275",0.193294342912747,0.312420167595717,0.225286287175477,"Arp3",1
"GO:0060438","GO:0060438","trachea development","1/114","23/12275",0.193294342912747,0.312420167595717,0.225286287175477,"ich",1
"GO:0031669","GO:0031669","cellular response to nutrient levels","2/114","87/12275",0.193492853042665,0.312420167595717,0.225286287175477,"hid/Myc",2
"GO:0060249","GO:0060249","anatomical structure homeostasis","3/114","164/12275",0.195569714820067,0.31538891890593,0.227427054736587,"Fkbp14/Su(var)205/Culd",3
"GO:0006261","GO:0006261","DNA-dependent DNA replication","2/114","88/12275",0.196864901818478,0.315555847466906,0.227547426977647,"SkpA/Myc",2
"GO:0006875","GO:0006875","cellular metal ion homeostasis","2/114","88/12275",0.196864901818478,0.315555847466906,0.227547426977647,"Atox1/PMCA",2
"GO:0016236","GO:0016236","macroautophagy","2/114","88/12275",0.196864901818478,0.315555847466906,0.227547426977647,"lft/hid",2
"GO:0043900","GO:0043900","regulation of multi-organism process","2/114","88/12275",0.196864901818478,0.315555847466906,0.227547426977647,"puc/kay",2
"GO:0045995","GO:0045995","regulation of embryonic development","2/114","88/12275",0.196864901818478,0.315555847466906,0.227547426977647,"eIF4E1/Rho1",2
"GO:0031668","GO:0031668","cellular response to extracellular stimulus","2/114","89/12275",0.200244364039083,0.317634115687255,0.229046066885308,"hid/Myc",2
"GO:0042752","GO:0042752","regulation of circadian rhythm","2/114","89/12275",0.200244364039083,0.317634115687255,0.229046066885308,"Rho1/hid",2
"GO:0046677","GO:0046677","response to antibiotic","2/114","89/12275",0.200244364039083,0.317634115687255,0.229046066885308,"Fas2/Ddc",2
"GO:0048066","GO:0048066","developmental pigmentation","2/114","89/12275",0.200244364039083,0.317634115687255,0.229046066885308,"Ddc/Culd",2
"GO:0000028","GO:0000028","ribosomal small subunit assembly","1/114","24/12275",0.200800419056066,0.317634115687255,0.229046066885308,"RpS14b",1
"GO:0006109","GO:0006109","regulation of carbohydrate metabolic process","1/114","24/12275",0.200800419056066,0.317634115687255,0.229046066885308,"Myc",1
"GO:0006446","GO:0006446","regulation of translational initiation","1/114","24/12275",0.200800419056066,0.317634115687255,0.229046066885308,"eIF3j",1
"GO:0007076","GO:0007076","mitotic chromosome condensation","1/114","24/12275",0.200800419056066,0.317634115687255,0.229046066885308,"eIF4E1",1
"GO:0051402","GO:0051402","neuron apoptotic process","1/114","24/12275",0.200800419056066,0.317634115687255,0.229046066885308,"rpr",1
"GO:0070983","GO:0070983","dendrite guidance","1/114","24/12275",0.200800419056066,0.317634115687255,0.229046066885308,"ct",1
"GO:0097352","GO:0097352","autophagosome maturation","1/114","24/12275",0.200800419056066,0.317634115687255,0.229046066885308,"lft",1
"GO:0006812","GO:0006812","cation transport","5/114","336/12275",0.202472273644556,0.319896527810731,0.230677493023003,"Ostgamma/Atox1/Zip102B/colt/PMCA",5
"GO:0043068","GO:0043068","positive regulation of programmed cell death","2/114","90/12275",0.203630816068416,0.321343504737286,0.231720908567911,"hid/rpr",2
