"","Tr4","Tr5","Tr5_2"
"TBCB",1199.69023008988,1152.78560520085,1143.50827777822
"Oseg6",24.4047436960045,10.5968725060552,103.446764515157
"Rep",544.335102065805,532.726158691641,568.564264245667
"hpo",1224.22978596158,1067.83140241786,897.844014697039
"CG15120",16.5834360543797,10.7800082040236,0
"CG16926",39.2923279856329,31.9607026107194,107.364024322427
"CG11007",1710.54626243092,1955.53317223393,1563.39709102395
"sm",1694.89675020553,1496.43113739828,1278.90065798604
"tRNA:Glu-TTC-1-3",0.710215766500244,0.296669333467366,0
"TTLL6A",0,8.63096155984826,7.12780262514674
"lncRNA:CR44474",1.90329657949989,0,0
"CG18367",0,3.96434807875456,4.71195814478193
"CG15905",19.0329657949989,0.730274646086367,0
"hrg",197.287449145328,218.47704214121,72.539483821045
"isopeptidase-T-3",36.6866956028366,112.897189757728,70.5928697489355
"Obp56a",0,0,10.5547801121911
"Obp56d",0,0,9.79906379615054
"snoRNA:185",7.22214382332684,2.96669333467366,0.855389046044285
"tRNA:Glu-TTC-1-5",8.77089568716338,1.78001600080419,0
"Toll-7",331.701539166673,98.6043946352806,215.205199733244
"CG44569",0,0,3.75147506586671
"CG8654",71.8436595876763,134.738566422531,158.958767035544
"18w",178.442040636018,121.985745983763,222.266188195878
"CG16894",6.18571388337464,0,0
"CG44625",0,5.34004800241258,0
"Hacl",420.971885415548,578.441236722416,532.235295739736
"CG9864",27.6984148935095,4.29809328835064,0
"Ate1",416.528169608492,323.931455952139,301.107229712086
"Hsl",295.200672824949,63.2036707301389,135.51066172284
"PCNA",399.529338734463,436.763008436086,347.816455483921
"RpS18",4175.93860713875,3589.43148095302,4111.63654169961
"CG10444",350.381828064085,72.2195769785581,381.260996425351
"CG11788",29.0506610330758,6.48191491567294,61.8301094984177
"CG9143",106.247154747184,94.6103331042031,227.476325865428
"CG16868",58.9350005751742,0.0347749831469698,0.480241539457615
"CG34199",6.18571388337464,0,0
"CG11200",971.341713457495,882.127153010627,1251.68415872443
"CG13868",18.3192295776864,0.296669333467366,6.3775076119734
"tapas",49.5100019750631,163.947979210824,321.260203859072
"MED8",200.828233617472,153.065685915692,251.194186676287
"CG8929",379.949267286218,138.941696566074,421.479441123857
"CG11192",0,0,0
"side-VIII",0.400336066644215,0.887844046965853,0.375147506586671
"CG30154",826.438668278357,1080.72640546756,1038.75089061437
"CG18067",27.8357124751859,15.9399260019296,43.8037573214973
"CG30148",0.237912072437486,33.2600315625569,26.2124571345122
"Mgat1",190.451560411293,23.6395130859285,125.253868474421
"CG43308",1.5258561883461,0.83676354896352,1.73314512940196
"qsm",14377.5006529786,15437.5276010114,11756.4223819206
"Nnf1a",147.885266767145,145.630642569194,218.23859717812
"HnRNP-K",1154.60642879217,1286.59433789104,1149.61408408836
"Hil",523.073066559877,547.525241851518,554.405819898651
"CG9945",343.221174119488,426.882108330448,433.956936093687
"CG11180",131.750780139019,109.73800225504,145.879392982003
"FAM21",55.971226554636,15.3773082903604,32.6748353182686
"Rcd6",595.70360540298,776.860458171285,356.797940604869
"rig",24.7523415316058,38.0564121950768,30.1856431225379
"CG13436",52.8924514161976,21.9535306765851,0
"maf-S",701.243174792052,892.253363558687,911.079377283109
"CG11110",129.696721762501,216.49729431569,218.718362917414
"DMAP1",204.920126642875,117.336221675244,191.299862668865
"Lrt",154.731720410732,194.089228671371,159.940298876106
"CG16799",9.7473540683125,11.9240814924052,13.970914993501
"CG11159",4.04450523143726,0.486849764057578,0
"Fem-1",170.561493308322,139.490549397258,198.999211284252
"exu",1.65834360543797,1.80479796817403,1.98806726977063
"galla-1",269.668165102918,326.511275272163,256.02014390913
"dpr1",87.6081491288409,167.612883201648,342.847550046505
"insc",76.8556634997186,49.226841160855,112.787810334449
"sktl",44.2948793301159,31.8101078877133,132.742860498599
"Ipk1",23.7524822848143,0.0695499662939397,5.24416946283266
"Cib2",4.26129459900147,0,24.2454370512262
"Act57B",8.33245580660634,6.04683546147627,17.9704056708963
"CG15649",0,0,0
"CG34115",2.37912072437486,2.14904664417532,8.64434771023707
"CG9344",640.236164895794,668.665974612621,781.585162025468
"CG15650",23.9147393433073,12.2655612464817,20.7701170126251
"dgt3",1.03858420572592,2.81677363490456,13.1607545723538
"Prosalpha3",4980.6667225804,4966.89154025008,5229.10401598668
"CG10543",86.7463097445395,53.4540099733256,74.4814752649298
"CG30291",642.829355784941,653.522783722876,834.748949700264
"grau",310.551442112509,624.683903952775,240.696697971703
"CG9346",157.991778080663,86.0267894842313,92.6614341269076
"CG3295",776.744722428806,631.323520602105,931.974106865582
"RIC-3",0,0,4.12662257245338
"ND-B14.7",801.75294476299,581.198312578898,872.556961770302
"lncRNA:CR45148",0,0,1.50059002634668
"shg",958.65228830017,616.010924085175,1290.10431745308
"cpa",4295.15961091518,5281.18380944231,4612.8584454844
"CG15653",71.3077479291288,35.3435250579132,27.4176780983142
"mRpL54",348.57932963546,443.49769774775,472.642395397225
"Cht4",4.04450523143726,0,0
"CG10527",566.818766589972,730.344392844105,480.234341028371
"asRNA:CR44704",16.5977322170715,10.5948879138494,2.08592559867524
"Treh",704.26526441682,598.778676674704,619.272248767545
"Rbpn-5",299.321260963321,298.278571558442,147.431516062154
"CG4038",72.1520272741913,143.107994298699,81.4260935144934
"Tmtc3",338.36554780008,290.16339305648,470.374491197995
"mago",1873.26343231952,2519.26785088425,2341.31251392608
"Magi",48.9572769690857,22.2491514757328,102.641861596895
"Xbp1",6675.26709953449,6133.9801387365,7338.10162326338
"Hmg-2",96.9869232760744,153.073309209511,60.7632141109646
"CG15657",19.2039893020043,7.56145595649167,5.62721259880006
"CG30389",261.029394993309,81.9085428468056,122.28263908824
"CG4266",29.2218259853728,42.4044725064928,80.5552252098694
"hng1",73.200213432894,127.359142363561,226.95761087939
"LSm1",364.96314985745,303.892547503693,312.07861525401
"Xpd",255.011224475627,244.416967525826,248.952759067708
"Pu",11.8956036218743,58.9027660981784,37.8898981652537
"tud",387.735932643772,591.513534262713,331.775758801224
"CG44245",0,10.7452332208766,11.2544251976001
"Gyg",2.37912072437486,1.10929830523463,0
"ASPP",64.2685762576936,99.001605599547,42.7534972434706
"Rgk3",0,0,11.2544251976001
"MFS16",1346.11284102169,1698.31114799294,1173.45036531531
"CG30392",1047.27235854434,1147.72666509376,1259.19722403454
"Sgf29",92.837854384178,67.3850178952348,163.127146930031
"RpL29",1187.85036156527,943.241928504469,999.975387687565
"CG9752",2.84438351681319,57.8926349141568,54.9586954895061
"CG42672",28.8831360435754,10.1143082271851,128.266713283084
"asRNA:CR44724",18.3192295776864,15.0433265092273,11.5599972657331
"Panx",400.910014664962,376.52136498604,237.243184718854
"CG30394",751.839640554396,579.801603224479,205.377878097396
"dom",261.900125547014,579.997837110085,395.13810144199
"CG9822",30.9285694168732,0,6.53391149802305
"CG17974",0,0,0
"cv-2",28.1652072495851,57.2827965825146,51.6312050320531
"CG10795",342.610136222247,425.03937743909,431.859567364506
"eEFSec",90.899859312604,0,22.8839979017869
"Acox57D-d",1.6653845070624,54.2904880245279,15.7561952766402
"Sdc",2994.58353354343,2574.18445852862,2661.1929713539
"Sara",21.5140162143292,55.5820952763269,52.1446765398268
"Fkbp14",1815.22969810513,2429.44422848497,2155.2951680187
"TAF1C-like",266.318320460846,89.0308852240718,49.1895519877509
"MESK2",174.712683035444,127.376511201358,155.436895370893
"CG10494",98.7168743211854,34.4389871963878,31.3341126050257
"Egfr",178.718754138656,406.054709329382,379.288542589739
"lncRNA:CR44725",0.713736217312458,0,16.5860830334431
"CG30286",0.951648289749945,30.5569413471387,0
"CG30287",2.14120865193738,29.0735946798018,0
"CG33226",0.237912072437486,24.0302160108566,0
"CG30283",3.80659315899978,7.41673333668414,0
"twz",0,0,22.6173859546952
"CG15673",125.169998120008,171.084108269,212.085814741112
"CG18870",576.202814938294,589.666148428081,907.770748210216
"clt",683.118425795017,727.242188627405,592.765427270812
"PTP-ER",53.6822757493512,2.32292155991017,40.8910782179471
"mahj",7.4270056534159,123.993348708684,79.9960664519792
"asRNA:CR42547",0.237912072437486,13.9036659710881,0
"CG15674",0,2.26120065595712,0
"CG10321",217.4479434995,109.690307266121,428.456738541148
"CG10082",61.9012380683873,40.8031254130593,67.080360189532
"CG30284",0,14.8334666733683,0
"ND-B12",869.594240897243,730.489363371255,812.933516537154
"Rae1",813.20827138556,607.776669260639,807.350376512405
"pirk",9.90786364661049,4.74670933547785,47.6437333365072
"CG42365",223.037376971863,240.042859371936,217.475194408703
"NC2alpha",228.75808107995,330.780303216772,150.290520110837
"eIF3k",1975.95598945343,2339.66350723565,1820.59092310354
"Tbp",266.437934108288,197.719195050618,318.129374161273
"CG30285",0,0,3.00118005269336
"CG10307",0,0,0
"CngB",33.621766800793,30.853610680606,63.7038281797331
"HmgZ",2481.65852084512,2392.10682009715,2427.61604027907
"HmgD",4505.28221186169,4236.93790309908,4740.43370031769
"lncRNA:CR44749",77.9328347762022,50.3680233763878,55.3499618548186
"CG30403",47.2833184396466,78.1076401604885,12.3798677173601
"Tango11",1079.32967852891,1202.38719765101,757.407206786142
"CG30398",10.6532364975037,0,0
"LBR",16.3369244691436,4.54151817037943,7.88533334228641
"CG18735",1.18956036218743,22.8616590973082,42.9064564525725
"tpr",557.406054889185,369.02450482732,708.893307296124
"CG4363",0,0,0
"Fili",22.3426121042504,28.1784043880597,19.0991259172981
"PpN58A",2.61703279681235,0.296669333467366,0.750295013173341
"CG9304",860.049803562034,573.204508782581,272.636371185307
"Snp",311.535974534789,593.718794934643,454.021614119376
"CG44249",5.94780181093715,9.67070989878895,25.5126669992274
"CG11475",0,0,6.00236010538673
"CG11474",166.783445050976,129.180301112717,215.651878978935
"CG2921",141.938245096818,99.1009455774513,245.118808030661
"GlcT",246.960879206568,206.583570353509,189.296317715677
"Synj",51.2738176595759,40.9446682923055,18.2026315988253
"Plekhm1",61.6532399602321,35.1119112670786,70.4515956210711
"Vrp1",366.35435286569,270.908346084353,382.677509980908
"CG30280",4.44596763325502,0,0
"CG30281",30.494326496005,0,0
"mei-S332",79.3422471903432,75.6609212401626,32.4380118128689
"GM130",394.750702088813,284.330559307329,419.248004346375
"NtR",402.781048021674,154.184494419139,179.050454674713
"a",59.0722981568505,221.594034472867,176.015910478125
"gom",0,1.07452332208766,24.1318077888284
"CG34206",90.3854648213715,111.337873262716,202.594363387816
"CG3045",25.8549659778173,95.4981403973867,50.7393254659955
"CG6758",37.6972620303673,21.0187122555739,34.1175381377227
"CG11170",244.901599496875,387.800586245628,130.562666297842
"CG11275",1058.83522293438,553.420286051224,989.757309684622
"MED16",62.8660808501815,55.9099877317053,31.9252002305096
"Vps35",885.89099802293,356.730058105692,549.998137446765
"Swim",59.240106036934,19.3761947807249,66.0458710449984
"snoRNA:Or-CD1",3.08229558925068,0,1.92096615783046
"ari-2",717.906188713756,1273.903649564,753.036384302607
"wdp",71.2460974212709,30.1214280016015,32.6710614661945
"Gp150",2439.55420449185,1731.20378941781,2079.86225558359
"lncRNA:CR44756",0,0.0347749831469698,13.8804577437068
"T3dh",137.778999704756,68.7744633502969,57.1225851311242
"Liprin-gamma",0,0,21.6121688011532
"Rtf1",125.062509663336,200.839437895992,154.427408239845
"CG13506",26.3184812900605,11.2815524018134,84.6016122882233
"babos",2052.55777537914,2629.70544857969,2278.50412894247
"CG6044",39.4511586148761,54.1850965821945,15.3810477700535
"VepD",0,0,0
"qkr58E-3",679.29555270038,916.737321416112,611.703689050492
"Mes4",28.2235253497555,11.9240814924052,92.3354481717886
"qkr58E-1",339.93800535345,272.977248784557,472.701580554516
"qkr58E-2",340.610660309748,293.272365899666,354.159779952089
"mRpS29",320.433390439957,380.588228894901,419.006411587713
"rad50",80.0170185988564,29.5935106580713,12.125769302388
"CG10344",85.6683934280389,128.536045294618,52.2505974484181
"CG4554",0.475824144874972,38.6828395951558,13.8804577437068
"CG4610",298.540050117895,437.098540199676,201.545629186299
"px",65.2212058802105,52.7007714352865,64.6115584051953
"gas",0.237912072437486,0,0
"CG11362",0.713736217312458,0,4.80241539457615
"dnr1",22.0896632121152,14.9842800093385,1.38036466012868
"CG4269",52.1027438638095,93.361219201002,80.4941834257806
"CG4294",385.903884142095,329.16473039055,373.10913558737
"RpS16",1376.45976277464,1402.33114290647,1407.06567653718
"snoRNA:Or-aca1",0.710215766500244,0,1.92096615783046
"Vps20",765.009750628433,720.387787115393,814.116186338392
"CG33143",5.47197766606218,0,0
"CG17807",253.617889960816,178.404984152675,171.37977280006
"Cdk9",425.646549672327,721.639492912604,478.359592595979
"bonsai",263.212088116472,249.794103576809,302.67693970199
"CG3732",297.078953719629,333.384425574961,464.100172843075
"RpS24",1577.93627437716,1627.04970971649,1719.23011081297
"Ugt317A1",121.541174981814,103.506305593859,78.5002409534091
"CG2852",66169.5766516053,77028.425815429,76117.0320895797
"CG30195",0,1.17884827152857,0.480241539457615
"CG34446",11.8155671622312,1.07452332208766,6.03130292125204
"CG34445",10.9087508240022,0,6.3775076119734
"Cyp6d2",5.47197766606218,47.5018683379255,24.356632637647
"CG42566",77.608026271392,3.25834494940995,24.7597354347203
"CG4250",210.016636193488,11.7148266250348,50.0248610474211
"CG42867",39.8270658852777,1.07452332208766,34.3499294407958
"lncRNA:CR45269",8.19204100258147,0.890008000402097,1.87573753293335
"CG13516",103.401499892791,57.7728639484591,81.5913618051961
"RYBP",737.818202528824,615.557310057433,669.220854198622
"Ppa",92.4419507440766,53.7411170124049,131.683799764721
"lncRNA:CR44763",2.14120865193738,0,3.00118005269336
"lncRNA:CR44764",16.653845070624,0,7.50295013173341
"robo1",111.699179084265,41.6081490495809,174.708153882036
"jbug",106.612013025293,250.287288358877,157.460315859937
"blw",16004.8317088434,15463.3592465314,14719.1686732583
"CycB",19.8860414620068,11.6148443710879,56.1882601165409
"stl",0,9.42402043282882,0
"CG3649",0,0,5.02608576771004
"CG13531",47.0311022643915,15.1662205589513,13.3627178335887
"RpL23",2404.99714715171,1969.0365953864,2625.38536645748
"PIP5K59B",21.3415105674158,19.9238441794709,22.9433671843285
"EMC8-9",706.692444825749,956.006120132461,971.055422010603
"YME1L",558.810861043866,412.292602678621,553.052198227843
"asrij",512.867158381116,1034.69937198108,893.582621773335
"Gmer",1320.04617350432,1586.6596126144,1277.49821585919
"MED23",29.8501848978836,68.1908483804078,36.1661104156133
"CG3700",372.775387896717,205.413592112966,309.790439444672
"nahoda",176.995394168872,63.2108119248009,57.6899858684659
"CG30187",23.4371202945081,0,41.0140851853747
"Nup214",37.4589897701844,11.9555918916208,60.8556104864654
"ReepA",831.41194178728,668.897983161291,766.383981828982
"CG3788",94.7165763391327,344.067342597886,174.399694238192
"CNBP",4268.53541320087,5555.03341551821,4012.87257830821
"CG9849",309.560379187662,128.391753396199,179.548935173529
"CG3831",274.00322307741,35.0721185652006,157.448752352984
"CG42694",1.42747243462492,1.37119265555503,1.81587212495951
"twi",5.23406559362469,0,0
"CG9896",22.9683370512575,118.207854006807,55.3805568469627
"CG42741",14.9884605635616,46.6558980470836,16.7920042720025
"Fatp2",463.356511675932,290.997910978588,521.328440459708
"DCTN3-p24",474.593778419254,465.899891288871,432.711912533341
"CG9890",232.443407958771,296.472592004763,257.87279350353
"PPO3",17.8434054328115,19.3761947807249,21.0082603688535
"l(2)k09913",2074.94354760009,1975.92622830379,2183.36182514571
"Fib",113.140305429149,116.820202882458,55.5056870653474
"Art7",75.7349825901382,129.892528727819,54.1567614480278
"side-V",77.2806172316262,61.2207547827276,35.5390096454418
"CG3502",4959.43470773845,3812.4987840125,4429.40488682016
"Rpi",1219.19145281231,1342.19280866515,1032.25648373733
"CG3500",273.818621287264,469.131231881396,280.358203686805
"CG34423",2.14561558805816,4.77646659989375,2.50580717988869
"Mthfs",164.540905915798,123.365771198114,60.4332952292751
"vir",0.710215766500244,4.47196820408549,5.25206509221339
"Ice1",24.3958094858824,8.77356264790454,39.4955822244713
"Golgin245",319.269111928773,421.080810952262,375.389401742706
"CG13551",2015.57500751986,1949.30113358308,1549.19700935402
"yellow-d",452.220593538512,219.292409903888,27.3857679808269
"yellow-d2",13.3230760564992,0,7.68386463132184
"lncRNA:CR44784",0,5.37261661043831,0.375147506586671
"CG30414",33.8828829297262,63.1049459489853,27.3884045321608
"roh",1053.70064964408,916.51045074651,867.910189087346
"eIF2Bdelta",181.655007631025,265.616555617663,383.283083038945
"CG3530",61.439683769886,23.4543927957544,95.0330375077541
"CG3520",30.8418988411843,9.13531710124786,5.62721259880006
"CG9812",408.230295277916,427.166047755,671.37167597988
"CG30411",3.80659315899978,0,7.88516796714234
"CG9815",40.6829643868101,0.593338666934731,13.1301627305335
"RabX1",74.1483922526759,69.2666143866671,89.8917966011368
"mi",72.8637251805996,59.796446331197,108.497404697266
"AIMP3",454.276482154825,524.744643407087,401.094446697296
"wmd",791.952601116529,1075.34478269781,573.624091329582
"levy",2141.35328316241,1775.45192691741,1894.08336577494
"pita",176.938557382714,308.938610251193,331.58445087015
"Dcp-1",82.5047497320657,170.992206437553,165.135587436251
"Rrp4",356.845740321224,418.842426902221,374.790232787429
"ItgaPS5",6.6593837624759,0,0
"Pi3K59F",5.84415012620868,7.70336723268937,83.6578939688275
"CG30184",17.7553941625061,55.7095230014457,90.6200725022294
"apt",648.693143744896,790.058355357522,406.051142726965
"CG43209",2.43635991310094,0,0
"Eglp2",122.106045441824,71.6096415128757,50.0826032044379
"Eglp4",54.5015780673009,35.036738613565,12.4321666710795
"retn",6.18571388337464,0,0
"Pde8",218.24091137132,177.324121370446,165.449407784483
"St1",8.32692253531201,0,0
"St3",14.9884605635616,0.0347749831469698,0
"Pal2",2.85494486924983,0,12.9665215653556
"CG30183",26.6132731893747,34.4750293268185,91.8898811760833
"angel",68.9138943830505,196.998136148901,30.5617797296652
"mRpL43",476.213088684753,411.368890748323,524.787986037166
"sigmar",423.291152187782,313.356043065444,298.366109303524
"l(2)dtl",17.1884670153993,11.8545315261112,0
"Alg3",398.262827374477,433.762512093297,405.883092835053
"CG5504",544.626650098304,506.549802451851,343.214020424013
"asRNA:CR45326",1.42043153300049,11.4298185987743,0
"egl",319.280542216222,243.750363012524,102.470370178358
"CG11300",7.81237343150269,0,0.375147506586671
"CG5532",191.341986912071,197.46706542862,318.117791904213
"sona",6.40602370175106,0,6.75265511856007
"Ssrp",855.630570028005,711.574438823922,857.069170941422
"CG5543",28.1519434005045,129.229643264542,80.1179252443696
"Nxt1",704.631781362469,487.99269174942,516.975546510512
"asRNA:CR44807",2.13064729950073,0,5.55271040774949
"CG4797",31.6984694685824,35.7251659108192,69.4866412644546
"shu",9.23280496450318,3.22356996626298,25.9330431307112
"Snap29",447.833114498256,585.185116043157,620.300637933691
"CG5554",2946.1197573222,3128.03958773341,2940.50189776257
"ytr",104.249920833687,114.308431035679,134.356895662093
"eIF6",290.574041074005,504.094515612873,307.702594668233
"asRNA:CR45928",3.80747964430835,12.706858681896,3.3616907762033
"gbb",1506.73949042772,1169.99293738172,1825.66222999766
"bgcn",0,16.1178498313149,0
"Pym",220.493717471111,377.845763900959,253.728729071198
"TBPH",847.380883051118,740.499738447927,844.31023996585
"Cpes",247.262965024657,226.974009665159,244.481727455526
"CG5569",177.777508205755,168.134275265674,263.393838894848
"Mtpbeta",2637.73591284572,2778.82172090013,2405.3973119405
"ken",15.4801394823026,0.139099932587879,36.7644556454937
"TM4SF",0,34.6222925810962,0.502608576771004
"CG4882",1164.29155424832,948.221813396545,984.881003649899
"DCP1",246.409327133597,88.9308881815034,273.311124805381
"DNAlig1",48.1349084096316,28.1835866793997,75.2156889195902
"Upf3",248.407358738,255.691594729762,250.692072649786
"CG5339",369.478421279187,518.938760303738,418.276973335126
"Lpt",31.7710837314445,12.9290548481989,62.2808964967952
"CG13562",62.7576118866387,91.110455845061,23.6342929149602
"Nap1",59.2939741602654,67.8862084846946,49.722090905766
"kcc",42.3143436350752,4.33286827149761,44.5986429345836
"asRNA:CR44806",3.33076901412481,7.18809740624805,1.12544251976001
"SERCA",1002.38972813308,748.833118479355,1272.0097289678
"CG3735",122.543367753229,57.1989732293871,30.2660627418879
"Taldo",6596.90324698325,7447.2603056383,6371.79119803349
"Galphas",1487.77340635571,1624.38797642026,1850.20380201135
"Stoml2",757.166323050664,498.113343278698,707.296208190615
"CG3803",242.553417789794,260.727896472662,310.89293435029
"thoc5",188.280865834433,302.343928624939,361.662691008447
"CG16787",172.328828617751,226.168190080249,333.689935279013
"Alas",133.907025610654,68.328394442179,87.3292785904705
"CG34213",38.8194031465486,39.2828121760758,89.2614149539997
"or",301.677186397222,310.391037924953,277.661277426578
"CG10904",152.301481483399,253.361954966268,231.490016601111
"CG3065",363.514494971086,344.516690324785,124.398334378501
"mr",203.725756116104,151.300852952316,140.041705368034
"PPP1R15",558.987122608446,370.092265744596,572.122367152819
"Sox14",745.715114438828,785.519662258238,655.628737414336
"Phm",1410.86345808338,1466.11742650045,1408.89443006743
"CG30178",4.22302384937496,1.07452332208766,1.12544251976001
"CG3860",109.589076385334,29.2834545156608,58.646696670469
"Unc-89",8.5648346077495,0,0
"CG4324",149.601393409169,198.845837730537,161.318700934936
"CG3907",794.816170163103,760.429623145157,844.629311516319
"Xxylt",203.432250373447,265.655499049205,301.93550909347
"asRNA:CR45350",0.710215766500244,3.22356996626298,16.7704609600857
"Adk2",0.710215766500244,0.556399730351517,0.960483078915229
"EbpIII",9.74495995267383,3.88714841135024,19.8841361247604
"HSPC300",1294.87833161601,1201.49313990032,1130.07473785513
"CG3163",148.821389771446,192.863101179055,188.601349933649
"CG30172",4.99615352118721,0,3.37632755928003
"Chi",204.37971046953,146.920071078936,401.550472448452
"MAN1",255.282118259272,279.142125703407,366.393100438917
"Not11",558.731189173232,733.053584722356,548.805197363487
"IntS1",52.4475021404862,25.8233347132508,6.24314001294899
"tsr",65441.7863534795,75674.7536975196,69414.7173904535
"gammaSnap1",259.284768142141,284.654100664902,222.103597107046
"sei",5.70284883687524,0.278199865175759,1.87573753293335
"ppk29",0,0,2.40120769728807
"CG13563",1.78666393627402,0,2.88144923674569
"eEF5",6567.77354176643,7681.24825960294,7509.27416531919
"RpL12",1917.855727669,1770.71409668723,2165.93192010083
"RpL39",1920.80561064239,1268.47473903193,1599.66819910074
"Rap2l",780.723578063018,596.696990743638,683.692508692637
"yki",351.102235403358,468.980790784329,532.585514280775
"Gpat4",1087.2206632958,830.524138272749,978.532275053809
"Mlp60A",28.0736245476234,3.52023929973035,7.80359544726951
"CG16786",890.998385228859,605.63376883521,934.536412701756
"snama",215.663165757494,167.248275701417,74.9309986627977
"gek",74.5346939398004,174.343097438632,89.6961190187023
"enok",40.1928695696655,66.7640859173204,80.6471645353127
"CG4049",131.480969649829,145.581179492218,23.184643217323
"tamo",27.4423742694479,24.4393376983088,73.5086862547375
"Zfrp8",240.62163772555,517.431117149183,341.84010839299
"Naa35",349.285496175897,113.105099138983,162.715017503484
"AANAT1",117.135751875943,43.6641289631965,260.204177888312
"spag",158.04746221533,198.551486022853,147.382783359666
"CG3328",62.6481615903288,14.6279167858089,92.0649220482327
"mRpS17",251.142111855504,256.317386193701,240.838934574192
"Nop60B",542.687080770583,646.443268835329,528.614022694727
"snoRNA:Psi18S-1820",0.713736217312458,1.70397417420152,0
"ocm",1.6653845070624,14.1079031197275,16.1313427832268
"cN-IIIB",281.791731823793,526.652285124813,144.575549364543
"CG3356",209.54576554556,4.62953760496498,126.443301329785
"nord",0.237912072437486,0.417299797763638,0
"CG13575",0,0,0
"CG3376",82.83376124962,102.06328848632,241.253909728077
"Fatp3",6.66153802824961,7.20274941829524,6.8801161887444
"betaTub60D",9102.87540685981,7937.57307455439,7711.69666207317
"slbo",11.8956036218743,0,0
"bs",361.203912713661,861.944112794241,423.366334837869
"lncRNA:CR44811",150.991935788784,131.713338429005,116.316955203279
"CG13578",98.8216742743946,162.674478816497,102.20210763015
"mAChR-A",0,0,0
"Slik",141.889463149703,324.7693542692,115.791798614268
"Rpn8",1701.78853849485,1652.53073058308,1732.93625788489
"Letm1",157.143447604214,292.495979594492,58.017762749092
"CG4612",754.127693377131,676.220155723085,430.725062290222
"Brca2",34.1533181210529,18.3016714586372,15.7561952766402
"CG13585",271.467540274391,312.204631816369,381.351359924613
"CG4622",126.059233311587,142.011166093503,110.329231880969
"ITP",254.529359138086,132.911184578026,387.645207690808
"Nurf-38",2239.0338742161,2412.47723979342,2440.82825567779
"CG11414",265.819052427862,236.331162266069,187.055698232712
"uri",81.2805128111113,117.519997705075,153.873982785004
"Fcp1",166.477758753694,89.6293901679533,44.0050825577481
"CG3511",306.243358105359,291.030192026445,230.050901933318
"Start1",544.663830692777,676.230963871596,603.28446911561
"pio",17297.4699311253,18384.3241703444,13805.6082067027
"ATPsynF",2384.06856248708,2703.2135613747,2245.45925331598
"CG3548",391.020725820906,295.330993138054,200.618335425163
"Samtor",131.288848928372,208.357735544275,304.2313979821
"CG4707",109.840333161129,42.8311925449678,79.3263564332999
"CG42360",70.9128897699237,156.656319337922,202.173037231167
"CG42361",0,16.1178498313149,2.62603254610669
"CG4741",6.66153802824961,0,7.87809763832008
"Adck",235.160297883191,284.627217740534,204.269807010738
"CG3663",237.127762981182,257.339548472289,304.185281883004
"ND-19",1086.53781261899,853.651640719172,874.445557610264
"CG4806",171.039402361934,172.749081129353,119.741311738772
"CG33228",167.948576616921,192.24806065332,221.284161805046
"Pof",169.152926008815,151.560396257659,184.816992824699
"Mmp1",7580.38393329329,4922.80720505288,8460.84621289115
"SiaT",133.886690986516,53.98820250838,71.6536651580006
"Mid1",12.0736680305042,0,0
"Usp15-31",58.985725985735,6.24199118911255,73.4596822026045
"spz6",456.570115672584,562.194659271503,419.314393856231
"CG3880",0,2.14904664417532,15.3810477700535
"CG12848",735.979569221902,785.981830358918,694.069692682418
"CG3894",417.166536198383,866.741530105953,488.528708620651
"GstE12",695.178815983259,718.11412725966,925.439070290788
"Eps-15",143.636181770306,61.0604229644624,66.4011086658407
"egg",63.1915508095125,63.9587518067072,110.873914505441
"CG3594",137.431187509712,88.5202319722155,144.387397585826
"TyrRS-m",119.456703885565,150.203946243652,128.558124368304
"CG3589",233.411686779985,291.521576137897,288.689230324567
"key",1681.13470571024,1745.42345484321,1365.30224163831
"Reg-5",8478.67905623839,10709.5586192167,12115.7612276179
"asRNA:CR43257",36.8364039788329,55.8912771315172,65.3282723744961
"Orc4",127.096597160577,125.353144933633,74.5464547010748
"Dll",0,2.14904664417532,0
"Atf-2",36.4393230227139,83.7691966740448,65.8343647035896
"CG16896",0,3.82174699069828,4.87691758562672
"CG30423",3131.23742925045,3593.31746331131,3554.59887817838
"CG44247",0,0,0
"NKAIN",298.440782610084,304.281232535449,299.551769881976
"Ance-5",0,6.82339466974941,0
"NaCP60E",189.023771655537,219.589815913029,202.508273016384
"RpL41",8478.37418787502,5824.91105046389,6402.07781604508
"pain",435.279254044463,171.107156450551,286.858896242646
"CG30427",19.5087899398739,3.06019851693335,20.1701446572198
"CG3760",1379.80374109988,1378.79034948757,1221.63099657239
"CG2811",371.867165889846,494.871484431146,508.420216200119
"Tina-1",1265.51208216358,1236.38250095723,902.148146167508
"CG15861",17.3675812879365,2.18382162732229,1.50059002634668
"CG3770",292.555668847775,302.071467765368,232.050800909364
"CG2790",292.352250499887,340.861294423359,200.087506508908
"CG2765",498.077464152297,326.132949873592,163.887630924172
"CG30424",2.85494486924983,0.0695499662939397,0.375147506586671
"RpL19",2591.04367180534,2394.70214864091,2688.92847419979
"CG3776",1739.6972964531,2447.36825312736,1619.24493577765
"Phk-3",369.753526841599,596.549737717622,835.391715052102
"CG2736",0.324847988413458,0.628113650081701,14.6307527568801
"emp",769.063064523205,455.460579345841,799.731845543108
"CG3829",11.1416093248753,0,23.3676809678685
